Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
26,Self Enquiry,3,16,Salaried,Male,4,5,Basic,5,Divorced,5,0,1,1,1,Executive,23078,1
33,Company Invited,3,18,Salaried,Male,3,3,Deluxe,3,Divorced,2,0,3,1,2,Manager,23385,1
23,Company Invited,1,10,Salaried,Male,3,5,Basic,3,Married,2,1,3,0,2,Executive,21531,1
31,Company Invited,3,26,Small Business,Female,2,3,Deluxe,3,Married,2,0,1,1,1,Manager,21932,0
35,Company Invited,3,9,Small Business,Female,4,4,Basic,3,Divorced,8,0,5,1,3,Executive,20909,0
43,Self Enquiry,3,15,Small Business,Female,2,5,Deluxe,3,Single,1,0,1,0,0,Manager,20346,1
41,Company Invited,1,23,Salaried,Male,4,4,Basic,3,Married,2,0,3,1,3,Executive,22222,0
35,Self Enquiry,3,31,Small Business,Female,3,5,Deluxe,4,Unmarried,2,1,5,1,1,Manager,23277,1
52,Self Enquiry,3,31,Small Business,Female,3,5,Deluxe,4,Unmarried,2,1,5,1,2,Manager,21516,1
40,Self Enquiry,2,10,Salaried,Female,3,2,Deluxe,4,Married,2,0,1,0,1,Manager,25067,0
33,Company Invited,1,12,Large Business,Male,4,4,Basic,4,Unmarried,4,0,3,1,2,Executive,21396,0
26,Self Enquiry,3,25,Salaried,Male,4,2,Deluxe,3,Divorced,4,0,1,0,1,Manager,24910,0
21,Self Enquiry,1,24,Salaried,Female,3,3,Basic,3,Single,2,0,3,1,2,Executive,17693,1
33,Self Enquiry,1,27,Small Business,Male,3,1,Basic,4,Married,2,0,1,1,1,Executive,17028,0
41,Self Enquiry,3,6,Salaried,Female,3,3,Deluxe,3,Single,1,1,2,1,0,Manager,20993,1
28,Company Invited,2,29,Salaried,Female,3,5,Basic,4,Married,3,0,1,1,1,Executive,21541,1
52,Self Enquiry,1,9,Small Business,Male,3,6,Deluxe,4,Married,7,0,2,0,1,Manager,24160,0
37,Self Enquiry,1,13,Salaried,Male,3,4,Basic,3,Married,2,0,5,1,2,Executive,21888,0
31,Self Enquiry,3,22,Small Business,Male,4,5,Standard,5,Married,4,0,1,0,3,Senior Manager,25818,0
42,Self Enquiry,1,13,Small Business,Male,4,5,Deluxe,4,Unmarried,8,1,3,1,3,Manager,24710,0
28,Self Enquiry,3,30,Small Business,Female,3,5,Deluxe,3,Married,3,0,1,1,2,Manager,22218,0
29,Self Enquiry,1,24,Small Business,Male,2,4,Basic,3,Single,2,1,3,0,0,Executive,17389,1
38,Self Enquiry,1,10,Salaried,Male,3,4,Standard,3,Divorced,3,0,2,1,1,Senior Manager,28112,0
37,Self Enquiry,3,6,Salaried,Male,2,4,Standard,3,Divorced,6,0,2,1,1,Senior Manager,25609,1
35,Self Enquiry,1,9,Salaried,Male,3,5,Deluxe,5,Married,8,0,4,0,2,Manager,24635,0
18,Company Invited,1,14,Small Business,Male,3,3,Basic,3,Single,2,0,5,1,0,Executive,16904,1
58,Self Enquiry,1,29,Small Business,Female,3,3,Standard,3,Divorced,2,0,3,1,0,Senior Manager,25312,1
23,Company Invited,1,11,Large Business,Male,3,5,Basic,3,Unmarried,7,0,5,1,1,Executive,22572,1
53,Self Enquiry,3,12,Small Business,Male,2,3,Deluxe,3,Married,3,1,5,0,1,Manager,17306,0
41,Self Enquiry,3,6,Salaried,Female,3,3,Deluxe,3,Single,1,1,2,1,0,Manager,20993,1
34,Company Invited,1,10,Salaried,Male,4,4,Basic,5,Unmarried,3,1,5,1,1,Executive,22026,1
25,Self Enquiry,3,11,Small Business,Male,2,4,Deluxe,3,Single,2,1,3,0,1,Manager,20744,1
44,Self Enquiry,3,16,Small Business,Fe Male,3,6,Deluxe,3,Unmarried,2,0,2,1,2,Manager,24024,1
33,Company Invited,1,20,Salaried,Female,4,5,Basic,4,Married,3,0,5,1,1,Executive,21421,0
45,Self Enquiry,1,10,Salaried,Male,3,4,Basic,5,Divorced,6,0,5,1,2,Executive,21040,1
41,Self Enquiry,3,29,Small Business,Male,4,5,Deluxe,3,Married,4,1,3,1,1,Manager,25058,1
41,Company Invited,1,11,Salaried,Male,3,4,Basic,5,Married,7,0,3,1,0,Executive,17107,1
22,Self Enquiry,1,25,Salaried,Female,4,4,Basic,3,Unmarried,3,0,3,1,2,Executive,21371,1
43,Company Invited,1,33,Salaried,Female,2,3,Standard,5,Divorced,1,0,4,0,0,Senior Manager,25820,0
39,Self Enquiry,1,7,Salaried,Female,3,4,Basic,5,Unmarried,5,0,2,1,2,Executive,21297,0
19,Company Invited,1,15,Small Business,Male,4,4,Basic,3,Single,3,0,5,0,1,Executive,20582,1
21,Self Enquiry,1,16,Salaried,Female,2,4,Basic,5,Single,2,0,3,0,1,Executive,16416,1
36,Company Invited,1,12,Salaried,Male,3,1,Deluxe,5,Married,4,1,4,1,1,Manager,20562,0
35,Self Enquiry,3,31,Small Business,Female,3,5,Deluxe,4,Unmarried,2,1,5,1,1,Manager,23277,1
34,Self Enquiry,1,9,Salaried,Female,3,4,Basic,5,Divorced,2,0,3,1,1,Executive,21385,1
43,Self Enquiry,1,15,Salaried,Male,3,4,Basic,3,Unmarried,6,0,1,1,2,Executive,22646,0
21,Company Invited,3,15,Small Business,Male,2,3,Basic,3,Single,2,0,4,1,0,Executive,17610,0
56,Self Enquiry,3,33,Small Business,Male,3,5,King,3,Married,3,0,3,1,2,VP,38264,0
32,Self Enquiry,3,9,Salaried,Male,4,4,Deluxe,3,Unmarried,6,1,5,1,2,Manager,25260,0
36,Self Enquiry,3,8,Small Business,Male,3,4,Standard,3,Married,2,0,1,1,1,Senior Manager,22596,0
38,Company Invited,1,8,Salaried,Female,3,1,Deluxe,5,Single,7,1,1,0,0,Manager,20980,0
33,Self Enquiry,1,7,Salaried,Male,4,4,Basic,5,Unmarried,3,0,2,0,3,Executive,21634,0
34,Company Invited,3,12,Small Business,Female,2,5,Basic,3,Married,1,0,4,0,1,Executive,17351,1
25,Self Enquiry,1,9,Salaried,Male,2,3,Basic,5,Married,5,0,5,1,0,Executive,16118,1
30,Company Invited,1,7,Salaried,Male,4,6,Basic,3,Married,3,0,2,1,1,Executive,21398,0
20,Company Invited,3,7,Large Business,Female,4,6,Basic,5,Single,2,0,3,1,1,Executive,21003,1
33,Self Enquiry,3,9,Small Business,Male,3,5,Deluxe,4,Single,2,1,1,1,1,Manager,28585,1
56,Self Enquiry,1,13,Salaried,Male,2,5,Standard,3,Unmarried,5,0,2,0,0,Senior Manager,22260,0
32,Self Enquiry,1,14,Small Business,Female,3,4,Deluxe,5,Divorced,3,0,2,1,1,Manager,22984,0
38,Self Enquiry,1,17,Small Business,Male,3,4,Deluxe,5,Unmarried,3,0,4,0,1,Manager,22891,1
47,Company Invited,1,22,Small Business,Male,3,1,Deluxe,3,Married,2,1,1,1,0,Manager,20067,0
27,Self Enquiry,3,15,Large Business,Male,3,5,Deluxe,5,Unmarried,8,0,3,0,1,Manager,24004,1
27,Company Invited,1,9,Salaried,Male,3,4,Basic,5,Married,8,1,5,0,1,Executive,20720,1
28,Company Invited,1,10,Small Business,Male,4,5,Basic,3,Married,3,1,2,0,3,Executive,21244,0
29,Self Enquiry,1,9,Small Business,Male,3,6,Basic,3,Divorced,7,1,3,1,1,Executive,22142,1
47,Company Invited,3,15,Salaried,Male,2,5,Super Deluxe,3,Married,1,0,5,1,1,AVP,27936,1
53,Self Enquiry,1,29,Salaried,Female,3,3,Super Deluxe,3,Single,7,0,5,1,1,AVP,29275,0
55,Self Enquiry,3,32,Small Business,Male,2,4,King,3,Married,2,0,3,1,1,VP,34586,0
35,Company Invited,3,13,Small Business,Female,3,6,Basic,3,Married,2,0,4,0,2,Executive,21029,1
51,Self Enquiry,3,10,Small Business,Male,3,5,Basic,3,Married,3,1,4,1,2,Executive,21361,1
31,Self Enquiry,2,16,Salaried,Male,3,4,Deluxe,3,Married,2,1,3,1,2,Manager,25025,0
29,Self Enquiry,1,7,Small Business,Female,4,4,Basic,5,Married,3,0,1,1,1,Executive,22269,0
37,Company Invited,3,10,Small Business,Male,2,3,Basic,3,Married,5,0,4,1,0,Executive,17793,0
59,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Married,4,0,3,0,0,Executive,17177,0
36,Self Enquiry,1,22,Salaried,Female,2,1,Basic,5,Single,2,0,1,1,0,Executive,17743,1
40,Self Enquiry,3,12,Large Business,Male,3,4,Deluxe,3,Married,5,0,1,0,1,Manager,20764,1
46,Company Invited,1,14,Salaried,Male,4,3,Deluxe,3,Divorced,6,0,2,0,3,Manager,25112,0
47,Self Enquiry,1,20,Salaried,Male,3,4,Deluxe,4,Unmarried,8,0,4,1,1,Manager,24240,0
35,Self Enquiry,3,6,Small Business,Male,3,3,Standard,4,Divorced,2,0,4,1,2,Senior Manager,22295,0
42,Self Enquiry,1,12,Small Business,Male,2,3,Standard,5,Married,1,0,3,1,0,Senior Manager,28348,0
38,Company Invited,1,16,Small Business,Male,3,3,Basic,3,Divorced,1,0,5,0,2,Executive,17684,0
52,Self Enquiry,2,12,Salaried,Male,3,4,Super Deluxe,4,Married,3,1,3,1,2,AVP,32704,0
35,Self Enquiry,1,29,Salaried,Male,2,4,Deluxe,3,Divorced,4,1,4,1,1,Manager,20916,1
26,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Married,8,1,5,0,1,Executive,22655,0
27,Self Enquiry,3,15,Large Business,Male,3,5,Deluxe,5,Unmarried,8,0,3,1,2,Manager,24004,1
60,Self Enquiry,1,25,Small Business,Male,4,4,Standard,3,Single,8,0,3,1,2,Senior Manager,29190,0
48,Company Invited,3,16,Salaried,Male,3,6,Super Deluxe,3,Married,2,0,5,1,2,AVP,31614,1
42,Self Enquiry,1,9,Salaried,Female,3,6,Basic,3,Married,6,1,3,0,1,Executive,21456,1
22,Self Enquiry,3,19,Salaried,Female,3,3,Basic,4,Unmarried,3,0,5,0,2,Executive,21394,1
57,Self Enquiry,1,14,Large Business,Male,4,4,Basic,3,Married,2,0,4,1,3,Executive,21017,1
44,Self Enquiry,1,10,Small Business,Male,2,3,Deluxe,4,Single,1,0,2,1,0,Manager,20933,0
28,Self Enquiry,1,21,Salaried,Male,3,4,Basic,5,Divorced,3,1,4,1,1,Executive,20913,0
53,Self Enquiry,1,8,Large Business,Female,3,4,Standard,3,Married,1,0,5,1,2,Senior Manager,25169,1
23,Company Invited,3,15,Small Business,Male,2,3,Basic,5,Married,2,0,5,1,0,Executive,16790,1
29,Self Enquiry,1,31,Salaried,Male,3,5,Basic,3,Single,7,1,1,0,1,Executive,20706,1
42,Company Invited,3,11,Small Business,Male,3,4,Deluxe,4,Unmarried,3,0,3,1,1,Manager,28033,1
24,Company Invited,3,16,Small Business,Male,3,4,Basic,5,Married,3,0,5,1,1,Executive,20468,1
40,Self Enquiry,1,15,Salaried,Male,2,3,Basic,5,Single,4,0,1,1,1,Executive,17018,1
19,Self Enquiry,3,11,Salaried,Male,3,3,Standard,4,Single,1,1,4,1,0,Senior Manager,17994,1
29,Self Enquiry,1,16,Salaried,Female,3,4,Basic,5,Single,7,1,5,1,1,Executive,17404,1
41,Self Enquiry,2,25,Salaried,Male,3,2,Basic,5,Married,2,0,1,1,2,Executive,21065,1
24,Company Invited,1,15,Small Business,Male,2,3,Basic,5,Single,3,1,3,0,1,Executive,18172,1
26,Self Enquiry,1,9,Small Business,Male,4,2,Basic,5,Unmarried,2,0,2,1,3,Executive,22102,0
34,Company Invited,3,8,Small Business,Female,3,3,Basic,3,Divorced,7,0,5,1,2,Executive,17231,0
27,Self Enquiry,1,24,Small Business,Male,4,6,Basic,3,Married,3,0,3,0,3,Executive,20983,0
19,Self Enquiry,3,27,Salaried,Male,2,4,Basic,4,Single,2,1,2,0,1,Executive,17121,1
37,Company Invited,3,15,Salaried,Male,4,5,Standard,5,Unmarried,3,0,1,0,1,Senior Manager,26265,0
27,Self Enquiry,1,32,Salaried,Male,3,6,Basic,3,Single,3,0,2,1,2,Executive,20971,1
31,Self Enquiry,2,14,Small Business,Female,3,1,Basic,4,Single,1,0,1,0,2,Executive,17109,0
23,Self Enquiry,1,10,Salaried,Female,3,4,Deluxe,3,Divorced,2,1,5,1,2,Manager,22849,1
53,Self Enquiry,3,12,Salaried,Male,4,4,Standard,4,Unmarried,2,1,4,1,2,Senior Manager,27124,1
22,Self Enquiry,1,17,Salaried,Female,3,5,Basic,5,Single,3,0,3,1,1,Executive,20094,1
34,Self Enquiry,1,14,Small Business,Male,3,4,Standard,3,Married,2,0,4,1,1,Senior Manager,30369,0
34,Self Enquiry,1,33,Small Business,Female,3,3,Basic,4,Single,3,0,3,1,0,Executive,17311,0
48,Self Enquiry,1,9,Small Business,Female,4,4,Deluxe,3,Married,7,0,1,0,1,Manager,23748,0
29,Self Enquiry,3,20,Small Business,Fe Male,3,4,Deluxe,3,Unmarried,5,1,5,1,2,Manager,28532,1
30,Self Enquiry,3,16,Small Business,Female,3,6,Basic,4,Unmarried,3,0,1,1,2,Executive,21438,1
44,Company Invited,1,29,Small Business,Male,3,3,Deluxe,4,Married,5,0,3,0,1,Manager,17042,0
21,Company Invited,3,16,Small Business,Female,3,4,Basic,3,Single,3,1,4,0,1,Executive,21001,1
35,Company Invited,1,9,Salaried,Male,3,5,Deluxe,3,Divorced,3,0,4,0,1,Manager,28225,0
48,Company Invited,3,34,Salaried,Fe Male,4,2,Deluxe,3,Unmarried,6,1,4,1,3,Manager,25075,1
55,Self Enquiry,2,26,Small Business,Male,3,4,Standard,4,Married,4,0,3,1,2,Senior Manager,29403,0
19,Company Invited,1,16,Small Business,Female,3,4,Basic,4,Single,2,1,5,0,2,Executive,16859,1
38,Self Enquiry,1,18,Small Business,Female,4,6,Deluxe,4,Divorced,7,0,4,1,1,Manager,23455,1
39,Company Invited,1,16,Salaried,Male,4,4,Deluxe,5,Married,6,0,3,0,3,Manager,25571,1
37,Self Enquiry,3,6,Salaried,Male,2,4,Standard,3,Married,6,0,1,1,1,Senior Manager,25609,1
45,Self Enquiry,1,16,Salaried,Male,4,4,Basic,5,Divorced,3,1,3,1,1,Executive,21237,0
33,Self Enquiry,1,12,Salaried,Male,4,3,Basic,4,Married,2,1,2,1,1,Executive,21976,0
35,Self Enquiry,1,17,Salaried,Male,3,4,Basic,4,Married,3,0,2,1,1,Executive,20686,0
42,Self Enquiry,1,19,Large Business,Female,3,4,King,3,Divorced,3,0,4,1,1,VP,38223,1
30,Self Enquiry,1,15,Small Business,Male,4,5,Deluxe,3,Divorced,3,1,3,0,1,Manager,23734,0
26,Self Enquiry,3,10,Salaried,Male,4,4,Deluxe,5,Divorced,3,1,4,1,1,Manager,22872,0
28,Self Enquiry,1,30,Small Business,Male,2,3,Basic,4,Married,2,1,1,0,0,Executive,17408,1
27,Self Enquiry,1,23,Small Business,Male,3,4,Basic,4,Married,4,1,2,1,2,Executive,21051,1
20,Company Invited,1,12,Salaried,Female,3,4,Basic,3,Single,2,1,1,0,0,Executive,17926,1
50,Self Enquiry,1,10,Small Business,Female,3,5,Deluxe,5,Divorced,6,0,3,1,2,Manager,23467,0
35,Company Invited,1,31,Salaried,Female,3,3,Basic,4,Married,2,1,3,1,1,Executive,17022,1
28,Self Enquiry,1,30,Salaried,Male,2,4,Basic,3,Single,6,1,2,0,0,Executive,17028,1
24,Company Invited,1,13,Salaried,Female,2,3,Basic,3,Married,2,1,4,0,0,Executive,17886,1
38,Self Enquiry,1,14,Small Business,Male,2,4,Standard,3,Single,6,0,2,0,1,Senior Manager,32342,0
47,Company Invited,1,6,Small Business,Female,3,3,Standard,4,Married,1,0,5,0,0,Senior Manager,26957,0
36,Self Enquiry,1,12,Large Business,Male,4,4,Standard,4,Unmarried,2,0,3,1,2,Senior Manager,26773,0
23,Self Enquiry,3,13,Salaried,Male,2,3,Basic,3,Married,2,1,1,1,0,Executive,17275,1
38,Self Enquiry,3,7,Salaried,Male,3,5,Standard,3,Married,7,0,1,1,2,Senior Manager,29287,1
51,Company Invited,3,7,Salaried,Male,4,4,Deluxe,3,Married,2,0,3,1,2,Manager,25406,1
28,Company Invited,3,7,Small Business,Male,4,4,Deluxe,4,Married,2,1,1,0,2,Manager,25027,0
51,Self Enquiry,3,15,Small Business,Male,3,4,Basic,4,Married,2,0,1,0,2,Executive,22553,0
36,Self Enquiry,3,22,Small Business,Male,3,6,Deluxe,3,Married,8,1,1,1,2,Manager,24118,1
34,Company Invited,3,9,Small Business,Fe Male,4,4,Deluxe,4,Unmarried,2,0,1,0,1,Manager,23825,0
28,Company Invited,1,6,Small Business,Male,2,4,Basic,4,Married,2,0,4,0,0,Executive,17596,1
39,Self Enquiry,1,9,Small Business,Male,3,4,Deluxe,4,Married,6,0,4,0,1,Manager,23533,1
37,Self Enquiry,2,20,Salaried,Male,3,5,Basic,5,Married,6,1,5,1,2,Executive,23317,1
20,Company Invited,1,12,Salaried,Female,3,4,Basic,3,Single,2,1,2,1,1,Executive,17926,1
44,Company Invited,1,14,Small Business,Male,3,2,Basic,3,Married,6,0,4,1,1,Executive,20767,0
45,Self Enquiry,3,19,Small Business,Male,2,1,Super Deluxe,3,Single,7,1,3,1,0,AVP,33824,1
34,Company Invited,3,12,Small Business,Female,2,5,Basic,3,Married,1,0,4,1,1,Executive,17351,1
32,Company Invited,1,22,Small Business,Male,4,4,Basic,3,Married,3,0,4,1,1,Executive,21288,1
29,Self Enquiry,1,9,Salaried,Male,4,4,Basic,3,Unmarried,4,0,4,0,2,Executive,22163,1
30,Self Enquiry,1,14,Salaried,Male,3,4,Deluxe,3,Married,3,1,3,0,1,Manager,25301,0
32,Company Invited,3,12,Small Business,Female,3,4,Basic,4,Married,3,0,3,0,1,Executive,21467,0
32,Self Enquiry,1,16,Small Business,Male,1,3,Standard,3,Unmarried,3,0,1,0,0,Senior Manager,26244,0
31,Company Invited,2,15,Salaried,Female,4,5,Basic,3,Married,8,0,5,1,3,Executive,20858,1
57,Self Enquiry,1,7,Salaried,Female,3,4,Basic,5,Divorced,4,0,5,1,2,Executive,20744,0
48,Company Invited,1,6,Small Business,Male,2,1,Super Deluxe,3,Single,3,0,2,0,0,AVP,31885,0
20,Company Invited,1,17,Small Business,Female,4,5,Basic,4,Single,3,1,5,1,2,Executive,20537,1
30,Self Enquiry,1,34,Small Business,Female,4,4,Deluxe,3,Divorced,6,0,2,1,1,Manager,23013,0
28,Self Enquiry,1,6,Salaried,Female,3,5,Basic,4,Single,1,1,1,1,2,Executive,17216,1
49,Self Enquiry,1,11,Salaried,Male,4,5,Standard,3,Single,2,0,5,1,1,Senior Manager,29677,0
55,Self Enquiry,1,14,Small Business,Female,2,3,Super Deluxe,3,Married,3,1,3,0,1,AVP,29756,0
22,Company Invited,3,7,Large Business,Female,3,5,Basic,4,Single,3,1,5,1,2,Executive,20852,1
45,Self Enquiry,3,19,Small Business,Male,2,1,Super Deluxe,3,Single,7,1,3,1,0,AVP,33824,1
34,Self Enquiry,3,8,Salaried,Male,2,3,Deluxe,3,Single,2,0,5,0,0,Manager,21274,0
21,Self Enquiry,1,6,Large Business,Female,3,4,Basic,4,Single,2,1,5,1,1,Executive,17070,0
23,Company Invited,1,10,Salaried,Male,3,5,Basic,3,Divorced,2,1,3,0,1,Executive,21531,1
31,Company Invited,1,15,Small Business,Male,2,4,Basic,5,Single,1,1,3,1,0,Executive,17321,1
35,Company Invited,1,9,Salaried,Male,3,5,Deluxe,3,Married,3,0,4,0,2,Manager,28225,0
40,Self Enquiry,1,15,Salaried,Male,2,3,Basic,5,Single,4,0,1,1,1,Executive,17018,1
46,Company Invited,3,33,Small Business,Male,3,5,Deluxe,5,Married,3,0,3,0,1,Manager,23063,0
22,Self Enquiry,1,10,Small Business,Male,4,5,Basic,3,Unmarried,3,0,5,1,2,Executive,21908,0
21,Self Enquiry,1,16,Salaried,Female,2,4,Basic,5,Single,2,0,3,1,0,Executive,16416,1
25,Company Invited,3,20,Salaried,Female,4,4,Basic,4,Divorced,3,0,1,0,1,Executive,20711,0
48,Self Enquiry,1,10,Salaried,Male,3,4,Standard,3,Unmarried,1,0,5,1,0,Senior Manager,25999,0
25,Self Enquiry,3,25,Small Business,Male,2,4,Basic,4,Divorced,2,1,2,0,0,Executive,17413,1
49,Self Enquiry,3,9,Small Business,Male,3,2,Deluxe,4,Married,5,0,3,0,2,Manager,26798,0
39,Self Enquiry,3,12,Small Business,Male,2,1,Standard,3,Married,3,0,4,1,1,Senior Manager,23237,0
47,Self Enquiry,1,8,Small Business,Female,2,3,Super Deluxe,3,Divorced,4,0,5,1,0,AVP,32169,0
32,Self Enquiry,1,7,Salaried,Male,4,5,Basic,5,Married,3,0,4,1,2,Executive,20896,0
59,Self Enquiry,1,9,Large Business,Female,4,5,Standard,3,Married,2,0,5,0,1,Senior Manager,21050,1
31,Self Enquiry,3,12,Salaried,Male,3,5,Deluxe,3,Divorced,5,1,3,1,1,Manager,21172,1
52,Self Enquiry,1,8,Salaried,Female,2,4,Basic,3,Single,1,0,3,0,0,Executive,18212,0
24,Company Invited,3,8,Salaried,Female,3,4,Basic,4,Single,3,1,5,1,2,Executive,19901,1
37,Self Enquiry,2,20,Salaried,Male,3,5,Basic,5,Married,6,1,5,1,2,Executive,23317,1
38,Self Enquiry,1,16,Small Business,Female,3,3,Deluxe,3,Divorced,4,0,3,1,2,Manager,24824,0
29,Self Enquiry,3,33,Small Business,Female,2,3,Standard,3,Married,2,0,3,0,0,Senior Manager,22639,1
34,Self Enquiry,3,12,Small Business,Female,3,4,Basic,3,Unmarried,3,1,1,0,2,Executive,21529,1
34,Company Invited,3,12,Small Business,Female,2,5,Basic,3,Married,1,0,4,0,1,Executive,17351,1
34,Self Enquiry,1,25,Small Business,Male,3,3,Basic,3,Married,1,0,3,0,0,Executive,17661,0
34,Self Enquiry,3,23,Salaried,Fe Male,4,4,Standard,5,Unmarried,4,1,5,0,1,Senior Manager,27242,1
43,Company Invited,1,8,Salaried,Female,4,2,Standard,4,Single,3,0,3,1,1,Senior Manager,21050,1
30,Self Enquiry,3,27,Small Business,Male,3,4,Deluxe,3,Married,4,0,1,1,1,Manager,25609,0
28,Self Enquiry,3,18,Small Business,Female,4,2,Basic,3,Divorced,2,0,3,1,2,Executive,21212,0
29,Self Enquiry,3,16,Salaried,Male,2,3,Basic,3,Single,2,0,4,0,0,Executive,17642,0
55,Self Enquiry,3,24,Salaried,Female,2,3,Super Deluxe,4,Single,4,0,1,1,0,AVP,31835,0
24,Self Enquiry,3,6,Large Business,Female,3,3,Basic,4,Single,2,1,4,1,2,Executive,18202,1
20,Company Invited,1,17,Small Business,Female,4,5,Basic,4,Single,3,1,5,1,2,Executive,20537,1
33,Self Enquiry,1,32,Salaried,Male,3,4,Basic,3,Unmarried,3,1,5,1,1,Executive,21473,1
24,Self Enquiry,1,23,Salaried,Female,3,3,Basic,4,Divorced,2,0,2,0,1,Executive,17210,1
56,Company Invited,3,9,Salaried,Female,3,5,Basic,3,Single,2,0,5,0,1,Executive,32255,1
59,Self Enquiry,1,9,Large Business,Male,3,4,Basic,3,Single,6,0,2,1,2,Executive,21157,1
35,Company Invited,1,24,Salaried,Male,2,3,Standard,3,Unmarried,3,0,3,0,0,Senior Manager,24362,0
35,Company Invited,3,13,Small Business,Female,3,6,Basic,3,Married,2,0,4,1,2,Executive,21029,1
31,Company Invited,1,12,Small Business,Female,3,4,Basic,4,Single,2,0,3,0,1,Executive,21100,1
34,Company Invited,1,22,Large Business,Male,2,5,Basic,5,Married,2,1,3,1,0,Executive,17307,1
43,Self Enquiry,3,8,Small Business,Male,3,3,Deluxe,3,Married,2,1,3,0,0,Manager,22847,0
33,Self Enquiry,1,16,Small Business,Female,3,4,Basic,5,Unmarried,2,0,4,1,1,Executive,22878,1
34,Self Enquiry,1,16,Salaried,Male,2,3,Basic,4,Married,2,0,2,1,0,Executive,17008,0
41,Self Enquiry,1,16,Salaried,Male,3,4,Basic,5,Single,5,0,1,1,2,Executive,20696,1
43,Company Invited,1,23,Large Business,Male,2,4,Basic,3,Married,1,1,5,1,1,Executive,17437,1
53,Self Enquiry,1,9,Salaried,Female,3,5,Basic,3,Unmarried,2,0,3,1,1,Executive,21890,0
30,Company Invited,1,21,Salaried,Fe Male,3,4,Standard,3,Unmarried,2,1,5,1,1,Senior Manager,26231,1
28,Self Enquiry,1,13,Salaried,Male,3,5,Basic,3,Married,3,0,1,1,2,Executive,21217,0
54,Self Enquiry,3,8,Salaried,Female,2,4,Standard,3,Married,7,0,5,1,1,Senior Manager,25686,0
26,Self Enquiry,3,14,Large Business,Male,2,4,Deluxe,5,Single,7,0,3,0,0,Manager,20326,1
29,Company Invited,1,8,Salaried,Male,2,3,Deluxe,3,Married,2,0,3,0,0,Manager,23853,0
34,Self Enquiry,3,23,Small Business,Fe Male,4,4,Deluxe,5,Unmarried,7,0,3,1,1,Manager,24002,1
18,Company Invited,1,6,Salaried,Female,3,3,Basic,3,Single,2,0,5,1,1,Executive,16611,0
33,Self Enquiry,1,31,Small Business,Male,2,4,Basic,4,Single,5,1,4,0,0,Executive,17313,1
36,Self Enquiry,1,22,Salaried,Female,2,1,Basic,5,Single,2,0,1,1,0,Executive,17743,1
32,Company Invited,1,9,Salaried,Male,4,4,Basic,3,Divorced,8,1,3,1,2,Executive,22400,1
36,Self Enquiry,1,13,Salaried,Male,3,6,Deluxe,3,Unmarried,3,0,5,1,1,Manager,25324,0
37,Self Enquiry,3,16,Salaried,Male,3,5,Deluxe,5,Unmarried,2,0,2,0,1,Manager,22085,1
49,Self Enquiry,1,7,Salaried,Male,4,5,Standard,3,Unmarried,2,1,5,0,1,Senior Manager,24059,1
30,Company Invited,1,9,Small Business,Male,3,5,Basic,5,Unmarried,2,0,4,1,2,Executive,22017,1
25,Self Enquiry,1,7,Small Business,Male,4,4,Basic,3,Married,4,1,3,0,3,Executive,20971,1
32,Self Enquiry,2,29,Salaried,Male,3,6,Basic,3,Married,3,0,1,0,2,Executive,28530,1
50,Company Invited,3,18,Small Business,Fe Male,3,3,Standard,3,Unmarried,5,0,5,1,2,Senior Manager,24208,0
32,Self Enquiry,3,20,Small Business,Male,3,4,Deluxe,5,Married,4,0,2,0,1,Manager,22911,1
30,Self Enquiry,1,30,Salaried,Male,3,2,Basic,3,Married,3,0,1,1,2,Executive,21378,0
32,Company Invited,1,7,Salaried,Female,4,4,Deluxe,5,Married,3,0,5,1,1,Manager,22826,0
30,Self Enquiry,1,9,Large Business,Female,2,3,Basic,5,Single,6,1,4,1,1,Executive,17657,1
36,Self Enquiry,3,8,Small Business,Male,3,4,Standard,3,Divorced,2,0,2,1,0,Senior Manager,22596,0
43,Self Enquiry,3,22,Small Business,Female,3,3,Super Deluxe,3,Married,6,1,3,0,0,AVP,31064,0
38,Self Enquiry,1,32,Small Business,Female,3,5,Deluxe,3,Married,2,0,3,1,1,Manager,24409,0
29,Self Enquiry,1,29,Salaried,Male,2,3,Basic,3,Single,1,0,3,1,0,Executive,17201,0
37,Self Enquiry,1,13,Salaried,Female,3,2,Basic,3,Married,5,0,1,0,1,Executive,21716,0
30,Company Invited,1,31,Salaried,Male,4,5,Basic,3,Single,3,1,3,1,3,Executive,21117,1
38,Company Invited,1,32,Small Business,Female,4,4,Deluxe,3,Married,5,1,3,1,3,Manager,23127,0
31,Company Invited,3,32,Small Business,Male,3,3,Deluxe,3,Married,2,1,3,0,1,Manager,20617,1
31,Company Invited,3,10,Small Business,Female,4,4,Basic,3,Unmarried,3,1,5,1,2,Executive,23305,1
49,Company Invited,3,14,Small Business,Female,4,4,Basic,3,Married,4,1,4,1,2,Executive,21333,1
